"","id","min_rle","max_rle","count_rle","perc_missing"
"7401",705719,1,6,8,17
"7402",705721,1,5,7,15
"7403",705722,1,2,2,5
"7404",705723,2,4,3,11
"7405",705724,1,4,3,10
"7406",705725,1,4,4,12
"7407",705727,1,5,4,10
"7408",705728,1,3,7,14
"7409",705729,1,3,4,10
"7410",705730,1,4,4,12
"7411",705731,1,4,6,15
"7412",705732,1,3,5,14
"7413",705733,1,4,7,13
"7414",705734,1,4,10,16
"7415",705735,1,5,7,13
"7416",705736,1,4,4,12
"7417",705738,1,3,7,14
"7418",705739,1,2,7,13
"7419",705740,1,2,3,12
"7420",705741,1,4,4,12
"7421",705742,1,5,4,9
"7422",705743,1,6,6,14
"7423",705744,1,4,5,13
"7424",705745,1,5,5,13
"7425",705746,3,3,1,6
"7426",705747,1,4,4,13
"7427",705748,1,3,6,12
"7428",705749,1,5,5,12
"7429",705751,1,3,5,11
"7430",705752,1,5,10,16
"7431",705753,1,5,7,15
"7432",705754,1,4,4,10
"7433",705755,1,4,5,11
"7434",705756,1,4,7,15
"7435",705757,1,4,7,15
"7436",705758,1,4,3,7
"7437",705760,1,3,5,12
"7438",705761,1,4,9,14
"7439",705762,1,2,5,12
"7440",705763,1,7,5,14
"7441",705764,2,2,1,4
"7442",705765,1,3,4,7
"7443",705766,1,4,3,12
"7444",705767,2,2,1,4
"7445",705768,1,4,3,6
"7446",705769,1,5,5,10
"7447",705770,1,6,4,12
"7448",705771,1,3,7,12
"7449",705772,1,4,2,7
"7450",705773,1,4,6,15
"7451",705774,1,7,6,13
"7452",705775,1,5,8,15
"7453",705776,2,2,1,4
"7454",705777,2,2,1,4
"7455",705779,2,2,1,4
"7456",705780,2,4,2,7
"7457",705781,1,7,8,14
"7458",705782,1,5,3,8
"7459",705783,1,4,6,13
"7460",705784,1,5,7,15
"7461",705785,1,3,5,14
"7462",705786,1,3,5,14
"7463",705787,1,3,5,13
"7464",705788,1,6,7,16
"7465",705789,1,9,9,16
"7466",705790,1,7,8,15
"7467",705791,1,14,10,18
"7468",705792,1,6,8,16
"7469",705793,1,2,4,10
"7470",705794,1,3,4,14
"7471",705795,3,3,1,4
"7472",705796,1,4,5,12
"7473",705797,1,6,8,16
"7474",705798,1,5,6,14
"7475",705799,1,2,7,14
"7476",705800,1,5,7,14
"7477",705801,1,3,9,15
"7478",705802,1,2,7,14
"7479",705803,1,6,8,16
"7480",705804,2,4,2,8
"7481",705805,1,3,4,8
"7482",705806,1,2,5,11
"7483",705807,2,2,1,5
"7484",705808,1,4,8,14
"7485",705809,1,4,3,13
"7486",705810,1,5,6,13
"7487",705811,1,7,8,16
"7488",705812,1,2,6,12
"7489",705813,1,10,5,14
"7490",705814,2,2,1,4
"7491",705815,1,4,5,13
"7492",705816,1,4,7,14
"7493",705817,1,4,7,14
"7494",705818,1,3,4,13
"7495",705819,1,8,13,17
"7496",705820,2,2,1,5
"7497",705822,1,3,3,5
"7498",705824,2,2,1,6
"7499",705825,2,2,1,5
"7500",705826,1,2,6,14
"7501",705827,1,2,5,12
"7502",705828,1,6,6,17
"7503",705831,1,3,2,4
"7504",705832,1,4,9,15
"7505",705833,1,4,6,12
"7506",705834,1,3,6,14
"7507",705835,1,3,8,14
"7508",705836,1,5,9,18
"7509",705837,1,5,5,12
"7510",705838,3,5,2,8
"7511",705839,1,3,5,12
"7512",705840,1,3,3,11
"7513",705841,1,3,4,11
"7514",705842,2,11,5,16
"7515",705844,1,3,7,14
"7516",705845,1,4,5,13
"7517",705846,1,6,6,15
"7518",705847,1,3,3,12
"7519",705848,1,4,7,18
"7520",705849,2,6,4,14
"7521",705850,1,6,6,14
"7522",705851,2,9,4,15
"7523",705852,1,6,6,15
"7524",705853,1,6,5,14
"7525",705854,1,9,4,14
"7526",705855,1,4,4,12
"7527",705856,1,6,5,12
"7528",705858,1,10,4,13
"7529",705859,1,3,3,14
"7530",705860,1,7,5,12
"7531",705861,1,5,7,14
"7532",705862,1,4,3,12
"7533",705863,1,7,7,15
"7534",705864,1,4,6,14
"7535",705865,2,4,5,13
"7536",705866,1,2,2,11
"7537",705867,2,3,2,7
"7538",705868,1,11,4,14
"7539",705869,1,6,5,15
"7540",705870,1,4,8,17
"7541",705871,1,6,5,15
"7542",705872,1,6,6,16
"7543",705873,1,8,6,13
"7544",705874,1,2,3,12
"7545",705875,1,5,7,14
"7546",705876,1,8,6,17
"7547",705877,1,6,7,15
"7548",705878,1,10,5,14
"7549",705879,1,3,7,14
"7550",705880,1,5,7,14
"7551",705881,1,6,4,15
"7552",705882,1,6,5,14
"7553",705883,1,6,5,15
"7554",705884,1,6,3,9
"7555",705885,1,5,6,12
"7556",705886,1,2,4,12
"7557",705887,1,5,6,12
"7558",705888,1,5,5,14
"7559",705889,1,5,6,12
"7560",705890,1,8,6,13
"7561",705891,1,7,7,16
"7562",705892,1,7,5,14
"7563",705893,1,6,7,15
"7564",705894,1,4,4,6
"7565",705895,1,5,6,14
"7566",705896,1,7,6,15
"7567",705897,1,6,5,15
"7568",705898,1,2,6,11
"7569",705899,1,7,6,16
"7570",705901,1,2,2,10
"7571",705902,1,6,6,12
"7572",705903,1,7,7,14
"7573",705904,1,3,6,14
"7574",705905,1,3,5,14
"7575",705906,1,8,5,14
"7576",705907,1,6,5,14
"7577",705908,1,7,5,14
"7578",705909,1,8,6,12
"7579",705910,1,9,4,14
"7580",705911,1,9,4,15
"7581",705912,1,5,6,12
"7582",705913,1,11,5,16
"7583",705914,1,5,6,12
"7584",705915,1,5,5,14
"7585",705916,1,5,8,16
"7586",705917,1,5,6,13
"7587",705918,1,3,5,14
"7588",705921,1,6,5,15
"7589",705922,1,5,6,14
"7590",705923,1,6,5,17
"7591",705924,1,7,5,16
"7592",705925,1,4,10,16
"7593",705926,1,5,5,15
"7594",705927,1,6,5,15
"7595",705928,1,3,8,15
"7596",705929,1,3,7,11
"7597",705930,1,5,6,15
"7598",705931,1,5,7,16
"7599",705932,1,5,5,16
"7600",705933,1,6,9,18
"7601",705934,1,6,5,15
"7602",705935,1,4,4,14
"7603",705936,1,8,6,15
"7604",705937,1,5,6,10
"7605",705938,1,4,7,14
"7606",705940,1,6,4,14
"7607",705941,1,6,6,16
"7608",705942,1,8,5,14
"7609",705943,1,5,6,15
"7610",705944,1,2,3,13
"7611",705945,1,8,6,15
"7612",705946,1,2,8,14
"7613",705947,1,7,5,16
"7614",705948,1,6,6,15
"7615",705949,1,9,7,15
"7616",705950,2,7,4,14
"7617",705951,1,4,8,14
"7618",705952,3,7,4,16
"7619",705953,3,9,4,14
"7620",705954,1,10,8,15
"7621",705956,1,3,5,13
"7622",705957,1,8,4,13
"7623",705958,3,7,4,14
"7624",705960,3,7,4,16
"7625",705961,3,7,4,15
"7626",705962,1,6,6,15
"7627",705963,3,5,4,14
"7628",705964,1,4,8,14
"7629",705966,3,10,3,15
"7630",705968,1,5,5,14
"7631",705969,1,11,5,17
"7632",705970,2,8,4,15
"7633",705971,2,10,3,15
"7634",705972,1,5,5,13
"7635",705973,1,8,5,16
"7636",705975,1,8,7,15
"7637",705976,1,8,5,14
"7638",705977,1,8,6,17
"7639",705978,1,8,6,16
"7640",705979,1,9,6,15
"7641",705980,1,7,7,16
"7642",705981,2,9,4,16
"7643",705982,1,5,8,16
"7644",705983,1,5,6,15
"7645",705984,1,5,6,12
"7646",705985,1,9,6,17
"7647",705986,1,8,5,16
"7648",705987,1,9,7,16
"7649",705988,1,5,4,13
"7650",705989,1,4,6,13
"7651",705990,1,7,5,15
"7652",705991,1,7,5,14
"7653",705992,1,5,4,12
"7654",705993,3,8,4,14
"7655",705994,1,8,5,16
"7656",705996,1,5,9,16
"7657",705997,3,8,4,15
"7658",705998,1,8,5,15
"7659",705999,1,6,6,15
"7660",706000,3,7,4,15
"7661",706001,1,3,6,13
"7662",706002,1,8,6,17
"7663",706003,1,8,6,16
"7664",706005,3,8,4,17
"7665",706007,1,4,5,13
"7666",706008,1,5,4,15
"7667",706009,1,4,5,13
"7668",706010,1,5,4,14
"7669",706011,1,6,7,15
"7670",706013,3,4,2,5
"7671",706014,3,8,4,16
"7672",706015,4,5,2,6
"7673",706016,2,7,5,17
"7674",706017,1,4,6,12
"7675",706018,1,5,5,16
"7676",706020,2,7,5,16
"7677",706021,1,4,5,13
"7678",706022,5,5,1,5
"7679",706023,1,5,6,14
"7680",706024,3,10,4,16
"7681",706025,5,8,2,7
"7682",706026,1,5,5,15
"7683",706027,4,4,1,5
"7684",706029,4,8,2,7
"7685",706030,2,9,4,14
"7686",706031,1,8,7,18
"7687",706032,1,4,5,13
"7688",706034,1,5,5,15
"7689",706035,3,5,4,14
"7690",706036,1,8,8,19
"7691",706037,1,5,6,18
"7692",706039,2,3,2,8
"7693",706040,1,9,5,14
"7694",706041,1,4,3,6
"7695",706042,1,4,8,9
"7696",706044,1,8,7,14
"7697",706045,1,5,4,16
"7698",706046,1,5,6,14
"7699",706047,1,8,6,12
"7700",706048,1,3,4,14
"7701",706049,1,6,5,11
"7702",706051,2,9,5,17
"7703",706052,1,5,5,14
"7704",706053,1,4,7,15
"7705",706054,1,8,6,19
"7706",706055,1,8,10,16
"7707",706057,1,5,4,13
"7708",706058,1,5,7,16
"7709",706059,1,3,3,6
"7710",706060,4,5,3,15
"7711",706062,1,5,7,14
"7712",706068,1,9,7,17
"7713",706071,1,5,6,15
"7714",706072,1,8,5,17
"7715",706074,1,7,3,15
"7716",706075,1,9,6,16
"7717",706076,1,5,7,16
"7718",706078,1,11,11,20
"7719",706081,2,4,6,14
"7720",706082,2,2,1,4
"7721",706086,1,7,4,14
"7722",706087,1,10,13,20
"7723",706088,1,12,7,19
"7724",706089,1,4,7,14
"7725",706090,1,7,10,18
"7726",706091,1,3,4,11
"7727",706093,1,4,7,12
"7728",706094,1,10,6,16
"7729",706096,1,10,6,15
"7730",706097,1,5,7,18
"7731",706098,1,5,4,11
"7732",706103,1,13,8,19
"7733",706110,1,8,8,17
"7734",706114,2,3,2,5
"7735",706116,1,7,5,9
"7736",706121,1,7,5,15
"7737",706122,3,3,1,5
"7738",706123,1,5,5,14
"7739",706125,1,7,4,14
"7740",706129,1,5,4,14
"7741",706130,2,2,1,4
"7742",706131,2,5,5,15
"7743",706133,2,2,1,4
"7744",706134,2,2,1,4
"7745",706135,2,2,1,4
"7746",706136,2,2,1,4
"7747",706137,2,2,1,4
"7748",706138,1,7,4,14
"7749",706140,2,2,1,5
"7750",706141,1,5,3,14
"7751",706143,2,5,4,14
"7752",706148,2,2,1,6
"7753",706155,2,2,1,6
"7754",706158,1,8,8,16
"7755",706160,1,5,6,13
"7756",706163,1,4,5,14
"7757",706165,1,1,5,11
"7758",706167,1,8,6,16
"7759",706169,2,7,6,16
"7760",706171,1,11,8,20
"7761",706173,1,1,3,11
"7762",706174,1,4,5,12
"7763",706178,1,4,3,11
"7764",706179,1,10,9,19
"7765",706180,1,3,4,11
"7766",706181,1,8,7,18
"7767",706182,1,4,3,11
"7768",706183,1,5,4,11
"7769",706185,1,6,6,14
"7770",706188,1,3,4,14
"7771",706191,1,5,4,12
"7772",706192,1,8,6,15
"7773",706193,1,4,10,14
"7774",706194,1,3,6,12
"7775",706195,1,3,4,12
"7776",706196,1,4,5,14
"7777",706197,1,13,14,22
"7778",706199,1,8,7,16
"7779",706200,1,1,2,10
"7780",706201,1,6,8,16
"7781",706202,1,5,12,18
"7782",706204,1,8,7,15
"7783",706205,1,5,9,17
"7784",706206,1,5,6,14
"7785",706209,1,3,3,10
"7786",706212,1,10,10,20
"7787",706216,1,12,11,22
"7788",706219,1,9,9,19
"7789",706220,1,2,5,12
"7790",706221,1,7,11,18
"7791",706222,1,4,9,15
"7792",706223,1,6,3,12
"7793",706224,2,3,2,11
"7794",706225,1,4,3,14
"7795",706228,1,2,3,12
"7796",706229,1,4,8,14
"7797",706231,1,4,9,15
"7798",706232,1,3,7,14
"7799",706233,1,3,7,14
"7800",706234,1,5,8,15
"7801",706235,1,8,6,15
"7802",706236,1,7,6,17
"7803",706237,1,4,7,14
"7804",706239,1,3,6,13
"7805",706240,1,4,8,15
"7806",706242,1,4,6,14
"7807",706243,2,7,6,16
"7808",706244,1,4,6,14
"7809",706246,1,3,7,14
"7810",706248,1,3,2,10
"7811",706249,1,4,7,15
"7812",706250,1,4,6,14
"7813",706251,1,3,3,11
"7814",706252,1,4,4,10
"7815",706253,1,4,5,13
"7816",706254,1,4,6,15
"7817",706255,1,7,6,14
"7818",706256,1,12,5,14
"7819",706257,1,5,5,12
"7820",706262,1,4,7,13
"7821",706268,1,3,4,12
"7822",706271,1,5,6,14
"7823",706273,1,5,3,13
"7824",706477,1,9,7,17
"7825",706478,1,4,5,13
"7826",706479,1,7,9,17
"7827",706484,1,4,2,9
"7828",706485,2,4,4,13
"7829",706486,1,2,2,4
"7830",706487,1,4,7,15
"7831",706488,2,4,3,11
"7832",706489,1,4,3,10
"7833",706490,2,2,1,4
"7834",706492,1,4,4,11
"7835",706493,2,2,1,4
"7836",706494,1,3,7,14
"7837",706495,2,2,1,3
"7838",706496,2,3,3,9
"7839",706497,1,6,6,16
"7840",706498,1,6,5,14
"7841",706499,2,5,2,6
"7842",706500,1,3,3,8
"7843",706501,1,4,6,14
"7844",706502,1,3,6,12
"7845",706503,2,4,5,13
"7846",706504,2,9,4,14
"7847",706505,2,6,4,13
"7848",706506,1,3,7,12
"7849",706507,1,3,4,12
"7850",706508,1,3,7,13
"7851",706509,1,4,5,12
"7852",706510,1,7,5,13
"7853",706511,2,5,4,13
"7854",706512,1,3,6,12
"7855",706513,1,4,6,13
"7856",706514,1,3,5,12
"7857",706515,1,4,4,12
"7858",706516,1,9,4,13
"7859",706517,2,3,4,11
"7860",706518,1,4,4,12
"7861",706519,1,5,6,14
"7862",706520,3,4,3,12
"7863",706521,2,4,4,12
"7864",706522,1,6,5,15
"7865",706523,3,5,4,13
"7866",706524,1,5,6,14
"7867",706527,3,8,3,12
"7868",706529,1,5,6,13
"7869",706531,2,4,3,13
"7870",706532,1,5,4,11
"7871",706535,2,2,1,4
"7872",706536,3,3,1,5
"7873",706537,2,2,2,5
"7874",706539,2,2,1,3
"7875",706540,1,2,3,9
"7876",706541,1,9,8,15
"7877",706544,1,5,4,13
"7878",706549,1,5,7,15
"7879",706552,1,5,10,17
"7880",712110,3,29,28,64
"7881",712115,3,18,31,50
"7882",712118,3,23,31,58
"7883",712133,2,7,32,43
"7884",712134,2,9,32,43
"7885",712143,2,8,32,45
"7886",712147,3,6,32,41
"7887",712151,3,17,30,60
"7888",712152,2,7,32,42
"7889",712153,3,7,32,43
"7890",712154,2,8,32,45
"7891",712167,2,7,32,44
"7892",712168,3,18,30,61
"7893",712170,3,7,32,47
"7894",712173,3,8,32,46
"7895",712175,2,9,32,49
"7896",712177,3,6,32,43
"7897",712178,3,6,32,46
"7898",712181,3,6,32,46
"7899",712182,2,8,32,48
"7900",712185,3,7,32,47
"7901",712187,3,18,31,55
"7902",712189,3,17,30,57
"7903",712190,2,7,32,44
"7904",712194,3,6,32,44
"7905",712199,3,18,31,59
"7906",712200,3,6,32,45
"7907",712201,2,5,32,39
"7908",712202,3,7,32,45
"7909",712203,3,11,32,59
"7910",712205,2,7,32,45
"7911",712207,3,8,32,45
"7912",712208,3,7,32,42
"7913",712209,3,8,32,45
"7914",712210,3,7,32,42
"7915",712211,1,32,27,70
"7916",712212,3,7,32,44
"7917",712214,3,10,32,60
"7918",712216,3,6,32,45
"7919",712220,3,10,32,59
"7920",712221,2,5,32,38
"7921",712222,3,6,32,44
"7922",712223,3,6,32,45
"7923",712225,3,10,32,56
"7924",712226,3,10,32,55
"7925",712227,1,8,33,55
"7926",712228,1,6,33,44
"7927",712230,2,5,32,37
"7928",712232,3,7,32,47
"7929",712233,3,15,31,47
"7930",712234,1,7,33,54
"7931",712236,3,6,32,44
"7932",712237,5,17,31,60
"7933",712238,3,8,32,52
"7934",712239,3,9,32,55
"7935",712240,3,7,32,46
"7936",712241,3,6,32,43
"7937",712243,1,9,33,58
"7938",712248,3,6,32,47
"7939",712250,1,15,25,41
"7940",712252,4,17,31,59
"7941",712253,3,30,30,59
"7942",712255,4,17,31,59
"7943",712256,3,8,32,49
"7944",712258,1,16,32,51
"7945",712259,3,21,31,60
"7946",712260,3,8,32,49
"7947",712262,4,8,32,49
"7948",712263,5,16,31,58
"7949",712264,2,7,32,41
"7950",712265,2,15,23,42
"7951",712267,4,16,31,55
"7952",712268,3,15,31,44
"7953",712269,5,17,31,58
"7954",712270,1,8,33,54
"7955",712271,2,15,25,43
"7956",712274,3,7,32,46
"7957",712275,1,9,34,56
"7958",712276,1,15,27,43
"7959",712277,3,11,32,59
"7960",712279,1,11,33,59
"7961",712283,3,8,32,45
"7962",712284,3,7,32,45
"7963",712285,5,8,32,56
"7964",712286,4,5,32,45
"7965",712288,2,5,11,31
"7966",712291,3,15,31,44
"7967",712292,2,5,32,40
"7968",712295,3,7,32,43
"7969",712296,4,7,32,52
"7970",712298,3,6,32,39
"7971",712300,2,5,16,32
"7972",712301,4,6,32,54
"7973",712303,1,5,26,36
"7974",712304,1,5,29,38
"7975",712305,1,7,22,40
"7976",712307,1,7,24,40
"7977",712308,3,7,32,46
"7978",712309,1,5,29,44
"7979",712310,1,7,22,39
"7980",712313,3,7,32,47
"7981",712314,4,6,32,47
"7982",712315,1,6,27,43
"7983",712316,1,8,26,43
"7984",712317,1,8,26,44
"7985",712318,3,5,32,39
"7986",712319,1,7,28,42
"7987",712320,1,6,30,44
"7988",712321,3,14,31,38
"7989",712322,1,7,29,42
"7990",712323,1,6,27,42
"7991",712325,1,5,29,44
"7992",712326,3,6,32,43
"7993",712327,1,5,28,41
"7994",712330,1,8,30,45
"7995",712332,1,6,25,38
"7996",712334,1,6,19,35
"7997",712336,1,8,33,49
"7998",712337,1,8,17,38
"7999",712341,1,5,25,35
"8000",712342,3,7,32,42
"8001",712343,2,5,20,33
"8002",712345,2,4,17,32
"8003",712350,3,8,32,44
"8004",712351,2,5,26,35
"8005",712352,3,5,32,36
"8006",712354,1,5,28,36
"8007",712355,1,5,14,31
"8008",712356,1,4,12,30
"8009",712358,3,7,32,40
"8010",712359,1,4,13,31
"8011",712360,2,5,30,43
"8012",712361,1,8,33,49
"8013",712362,1,8,33,56
"8014",712364,2,6,32,50
"8015",712365,2,7,31,44
"8016",712366,1,5,25,36
"8017",712367,4,8,32,54
"8018",712371,3,9,32,48
"8019",712372,3,5,32,37
"8020",712373,1,5,27,37
"8021",712374,2,8,31,51
"8022",712375,3,4,32,36
"8023",712376,2,5,30,37
"8024",712378,1,9,32,54
"8025",712379,3,5,32,36
"8026",712380,2,5,32,36
"8027",712381,1,6,27,38
"8028",712382,1,4,28,36
"8029",712385,1,5,27,37
"8030",712386,2,5,32,37
"8031",712387,1,5,23,36
"8032",712388,1,8,17,39
"8033",712389,1,7,19,39
"8034",712390,1,8,27,42
"8035",712391,3,4,32,35
"8036",712395,3,4,32,36
"8037",712396,3,5,32,36
"8038",712397,1,6,33,41
"8039",712398,2,5,32,36
"8040",712399,3,5,32,36
"8041",712400,3,5,32,36
"8042",712402,1,6,20,39
"8043",712403,2,5,32,36
"8044",712404,1,8,18,39
"8045",712405,3,4,32,36
"8046",712407,3,4,32,37
"8047",712410,1,8,23,42
"8048",712414,3,9,32,44
"8049",712415,3,8,32,43
"8050",712416,3,6,32,40
"8051",712418,1,8,28,42
"8052",712419,3,9,32,44
"8053",712420,3,6,32,42
"8054",712421,1,6,23,41
"8055",712422,1,7,22,39
"8056",712423,3,7,32,44
"8057",712424,1,6,23,40
"8058",712425,1,6,21,39
"8059",712426,1,8,33,41
"8060",712428,3,7,32,43
"8061",712429,1,6,21,40
"8062",712430,1,7,32,41
"8063",712432,1,6,22,40
"8064",712434,3,6,32,38
"8065",712435,1,5,33,44
"8066",712436,3,7,32,45
"8067",712437,3,7,32,45
"8068",712438,3,6,32,43
"8069",712439,1,5,26,35
"8070",712440,3,6,32,41
"8071",712441,3,5,32,36
"8072",712442,1,4,16,31
"8073",712443,1,5,18,32
"8074",712444,1,5,19,33
"8075",712445,2,4,13,32
"8076",712446,1,4,14,31
"8077",712447,1,4,13,31
"8078",712448,3,5,32,39
"8079",712449,3,7,32,45
"8080",712451,3,5,32,36
"8081",712452,1,5,21,35
"8082",712453,3,8,32,51
"8083",712458,3,6,32,40
"8084",712459,3,4,32,36
"8085",712461,3,6,32,37
"8086",712462,3,5,32,39
"8087",712463,1,6,25,39
"8088",712464,3,6,32,38
"8089",712467,3,6,32,41
"8090",712468,2,4,16,31
"8091",712469,1,5,23,36
"8092",712470,1,5,23,34
"8093",712471,1,6,17,33
"8094",712475,3,7,32,45
"8095",712476,3,18,30,50
"8096",712479,1,4,24,34
"8097",712481,3,7,32,42
"8098",712482,1,7,25,42
"8099",712483,1,17,30,48
"8100",712484,1,8,28,42
"8101",712485,2,7,24,41
"8102",712487,4,9,32,53
"8103",712488,3,6,32,40
"8104",712490,1,17,24,41
"8105",712491,1,8,26,43
"8106",712495,3,8,29,45
"8107",712496,2,8,29,44
"8108",712498,2,8,31,46
"8109",712502,4,7,32,45
"8110",712504,5,8,32,59
"8111",712505,1,17,28,45
"8112",712507,3,6,32,46
"8113",712508,5,8,32,57
"8114",712510,4,6,32,47
"8115",712511,4,7,32,54
"8116",712513,2,6,32,46
"8117",712514,1,8,27,43
"8118",712516,1,8,21,35
"8119",712517,4,7,32,49
"8120",712518,3,6,32,41
"8121",712519,3,7,32,41
"8122",712521,1,7,27,40
"8123",712522,3,6,32,45
"8124",712523,2,5,32,36
"8125",712526,2,5,10,30
"8126",712529,4,7,32,52
"8127",712531,4,8,32,50
"8128",712532,4,10,32,52
"8129",712533,2,8,24,38
"8130",712534,4,8,32,54
"8131",712537,5,8,32,54
"8132",712539,1,9,33,51
"8133",712542,1,8,33,52
"8134",712544,2,8,25,39
"8135",712546,1,7,27,39
"8136",712547,2,8,28,42
"8137",712549,3,8,32,45
"8138",712550,1,7,33,52
"8139",712553,1,6,20,32
"8140",712554,3,8,32,44
"8141",712555,3,8,32,45
"8142",712558,1,9,33,55
"8143",712559,3,9,32,45
"8144",712560,1,10,33,59
"8145",712561,1,19,31,62
"8146",712564,1,18,33,59
"8147",712567,3,10,32,55
"8148",712568,2,17,31,51
"8149",712569,1,10,31,43
"8150",712570,3,21,28,65
"8151",712571,1,10,33,59
"8152",712572,1,9,33,55
"8153",712573,1,9,33,59
"8154",712574,2,9,32,58
"8155",712576,1,9,33,54
"8156",712577,1,7,26,42
"8157",712579,1,7,27,41
"8158",712580,3,6,31,39
"8159",712581,3,6,32,38
"8160",712582,4,16,31,52
"8161",712583,1,6,23,34
"8162",712584,1,6,21,33
"8163",712587,1,6,20,33
"8164",712588,2,6,24,35
"8165",712589,1,6,28,36
"8166",712590,3,6,32,42
"8167",712591,1,5,28,36
"8168",712593,1,6,26,35
"8169",712594,1,17,22,40
"8170",712595,1,7,33,46
"8171",712598,1,9,30,47
"8172",712599,2,17,30,47
"8173",712600,2,7,28,36
"8174",712601,3,7,32,42
"8175",712602,2,17,31,47
"8176",712604,1,17,25,45
"8177",712605,1,17,31,51
"8178",712606,1,17,29,45
"8179",712607,1,17,19,40
"8180",712608,1,17,26,42
"8181",712609,3,6,32,38
"8182",712612,3,16,31,47
"8183",712613,2,17,29,45
"8184",712615,3,8,32,40
"8185",712616,4,16,31,53
"8186",712617,1,7,30,40
"8187",712618,3,6,32,40
"8188",712619,3,9,32,48
"8189",712620,3,7,32,40
"8190",712622,4,16,31,53
"8191",712623,4,6,32,45
"8192",712625,4,6,32,45
"8193",712626,4,19,31,57
"8194",712627,5,7,32,52
"8195",712628,5,19,31,57
"8196",712629,4,8,32,53
"8197",712631,4,6,32,46
"8198",712633,4,16,31,50
"8199",712634,4,8,32,52
"8200",712635,5,8,32,59
"8201",712637,1,7,26,40
"8202",712638,4,6,32,46
"8203",712639,1,6,25,38
"8204",712641,4,7,32,55
"8205",712642,2,5,22,33
"8206",712643,1,7,32,44
"8207",712644,4,6,32,49
"8208",712645,4,15,31,51
"8209",712646,4,17,31,58
"8210",712648,1,7,25,40
"8211",712650,2,16,27,43
"8212",712654,4,15,31,51
"8213",712655,4,17,31,54
"8214",712656,1,5,24,33
"8215",712657,1,7,33,46
"8216",712658,4,16,31,55
"8217",712659,2,5,18,32
"8218",712660,4,7,32,52
"8219",712661,4,15,31,53
"8220",712662,1,5,19,32
"8221",712663,1,5,25,34
"8222",712664,2,5,32,36
"8223",712665,2,5,28,35
"8224",712669,6,19,30,67
"8225",712670,4,7,32,46
"8226",712675,5,9,32,56
"8227",712677,5,17,31,59
"8228",712679,1,11,29,43
"8229",712680,4,6,32,49
"8230",712681,3,18,31,42
"8231",712683,3,9,32,49
"8232",712689,4,7,32,48
"8233",712692,1,10,33,49
"8234",712693,3,10,32,47
"8235",712694,3,9,32,47
"8236",712695,1,10,33,60
"8237",712696,1,8,33,43
"8238",712697,3,8,32,44
"8239",712699,4,9,32,56
"8240",712700,4,8,32,46
"8241",712701,5,10,32,58
"8242",712702,4,9,32,45
"8243",712703,3,9,32,45
"8244",712704,4,9,32,53
"8245",712705,4,8,32,47
"8246",712706,4,9,32,46
"8247",712707,4,8,32,45
"8248",712708,4,8,32,44
"8249",712709,3,9,32,45
"8250",712710,3,8,32,45
"8251",712711,4,9,32,46
"8252",712712,4,9,32,55
"8253",712713,4,19,31,54
"8254",712714,4,28,30,58
"8255",712715,4,20,31,54
"8256",712716,5,28,30,60
"8257",712717,3,20,31,54
"8258",712718,4,28,30,57
"8259",712719,5,29,30,66
"8260",712721,2,5,9,30
"8261",712722,2,5,14,31
"8262",712723,2,5,12,30
"8263",712724,2,5,11,30
"8264",712725,3,5,10,30
"8265",712727,1,5,14,31
"8266",712728,2,5,13,31
"8267",712729,2,5,13,32
"8268",712730,2,5,13,31
"8269",712731,2,5,12,31
"8270",712732,2,5,13,31
"8271",712733,2,5,13,31
"8272",712734,2,5,13,31
"8273",712735,1,6,17,32
"8274",712736,2,5,14,31
"8275",712737,2,5,15,31
"8276",712739,1,7,22,38
"8277",712740,1,7,23,39
"8278",712754,2,7,32,41
"8279",712756,3,8,32,49
"8280",712757,3,6,32,39
"8281",712759,2,18,31,53
"8282",712760,3,16,31,54
"8283",712761,3,7,32,47
"8284",712762,3,10,32,55
"8285",712763,3,16,31,57
"8286",712764,2,5,32,37
"8287",712765,3,17,31,53
"8288",712766,3,17,31,59
"8289",712767,2,5,32,38
"8290",712768,2,5,32,36
"8291",712769,3,10,32,58
"8292",712770,3,6,32,44
"8293",712771,1,8,33,55
"8294",712772,1,7,33,53
"8295",712773,2,5,32,39
"8296",712774,3,19,30,55
"8297",712775,1,19,32,54
"8298",712776,3,10,32,58
"8299",712777,1,15,17,40
"8300",712778,3,9,32,48
"8301",712779,3,7,32,49
"8302",712780,3,17,31,49
"8303",712781,1,15,22,40
"8304",712782,3,15,31,46
"8305",712783,1,15,32,47
"8306",712784,1,15,15,35
"8307",712785,3,16,31,47
"8308",712786,3,15,31,50
"8309",712787,3,8,32,49
"8310",712788,3,15,31,47
"8311",712789,3,8,32,51
"8312",712790,3,8,32,50
"8313",712791,1,10,34,59
"8314",712792,1,5,13,31
"8315",712793,3,6,32,45
"8316",712794,3,15,31,42
"8317",712795,3,6,32,39
"8318",712796,3,5,32,37
"8319",712797,1,4,19,35
"8320",712798,3,5,32,36
"8321",712799,1,5,28,37
"8322",712800,3,5,32,37
"8323",712801,3,7,32,37
"8324",712802,3,5,32,36
"8325",712803,1,5,25,39
"8326",712804,1,5,32,41
"8327",712805,1,5,28,36
"8328",712806,1,4,12,30
"8329",712807,1,4,11,29
"8330",712808,1,4,12,30
"8331",712809,3,5,32,46
